job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI03480,Data Engineer,38407,EUR,EN,Full-time,Netherlands,M,Netherlands,100,"AWS, Statistics, Spark",Bachelor,4,Government,2024-09-05,2024-11-10,834,6.0,Neural Networks Co
AI03481,AI Research Scientist,84133,USD,MI,Part-time,Denmark,S,Denmark,100,"Tableau, PyTorch, TensorFlow",Master,4,Telecommunications,2025-03-28,2025-06-03,1344,5.5,Digital Transformation LLC
AI03482,Principal Data Scientist,43560,USD,EN,Full-time,South Korea,L,South Korea,0,"Kubernetes, R, AWS, Docker",Associate,0,Education,2025-02-21,2025-03-23,1045,4.7,Cloud AI Solutions
AI03483,AI Architect,172594,USD,EX,Full-time,Norway,S,Norway,100,"Docker, MLOps, PyTorch, Tableau",Bachelor,4,Automotive,2024-11-08,2024-11-25,782,4.4,Predictive Systems
AI03484,AI Specialist,182981,USD,EX,Contract,Canada,L,Canada,100,"TensorFlow, SQL, Docker, Computer Vision, Deep Learning",Master,0,Telecommunications,2024-06-06,2024-07-02,1947,5.9,AI Innovations
AI03485,Machine Learning Researcher,27699,USD,EN,Full-time,Denmark,S,Denmark,100,"Scala, Python, Deep Learning",Associate,3,Consulting,2025-04-15,2025-06-08,794,5.4,Cloud AI Solutions
AI03486,AI Consultant,74949,USD,MI,Freelance,Sweden,L,Sweden,0,"MLOps, PyTorch, R, AWS, Statistics",Master,3,Manufacturing,2024-03-04,2024-05-09,1217,4.3,Cognitive Computing
AI03487,ML Ops Engineer,48575,USD,EN,Full-time,China,L,China,0,"Data Visualization, Hadoop, MLOps",Associate,1,Telecommunications,2024-09-27,2024-12-05,1698,4.7,Cognitive Computing
AI03488,Data Analyst,26497,USD,EN,Full-time,Switzerland,M,Switzerland,100,"Mathematics, Git, Java, Hadoop, Deep Learning",Bachelor,1,Education,2024-07-23,2024-08-31,2120,6.8,Algorithmic Solutions
AI03489,AI Consultant,106342,EUR,SE,Freelance,Netherlands,L,South Korea,100,"Java, NLP, Python, Deep Learning, Hadoop",PhD,10,Telecommunications,2024-10-31,2024-11-26,741,6.0,Algorithmic Solutions
AI03490,Deep Learning Engineer,26795,USD,EN,Contract,Canada,L,Canada,0,"Git, R, Statistics, Scala",Associate,5,Technology,2024-07-14,2024-08-08,828,7.9,DataVision Ltd
AI03491,AI Specialist,84910,GBP,MI,Freelance,United Kingdom,M,United Kingdom,100,"Scala, Python, Git",PhD,0,Retail,2024-07-07,2024-08-02,2495,4.4,DataVision Ltd
AI03492,NLP Engineer,76863,USD,MI,Full-time,Israel,M,Israel,0,"Python, Spark, TensorFlow, Azure, GCP",Master,14,Telecommunications,2025-02-19,2025-03-31,1237,7.1,Cognitive Computing
AI03493,AI Architect,48943,EUR,EN,Full-time,France,S,France,0,"Spark, Java, Computer Vision",PhD,9,Healthcare,2024-09-23,2024-10-13,1423,6.7,Machine Intelligence Group
AI03494,AI Software Engineer,38485,USD,EN,Full-time,United States,S,United States,100,"Java, Git, SQL, TensorFlow, R",Bachelor,1,Automotive,2024-04-25,2024-05-09,657,6.0,Predictive Systems
AI03495,Data Engineer,62438,GBP,MI,Full-time,United Kingdom,S,India,100,"Azure, Scala, Data Visualization",Master,1,Education,2024-02-04,2024-03-18,2415,8.2,Predictive Systems
AI03496,AI Specialist,104370,USD,SE,Freelance,Norway,L,Denmark,100,"PyTorch, NLP, Statistics, Git",PhD,19,Transportation,2024-02-29,2024-03-26,1081,8.4,TechCorp Inc
AI03497,AI Research Scientist,82287,USD,MI,Full-time,China,M,China,100,"Python, PyTorch, GCP, R",Bachelor,3,Telecommunications,2025-02-20,2025-04-09,2364,7.5,Autonomous Tech
AI03498,AI Software Engineer,102659,USD,SE,Full-time,Ireland,S,Ireland,0,"Spark, AWS, MLOps, NLP",PhD,3,Energy,2024-09-30,2024-10-19,1938,2.7,Predictive Systems
AI03499,Autonomous Systems Engineer,43062,EUR,EN,Part-time,Germany,L,Germany,50,"Spark, PyTorch, Kubernetes, Computer Vision",Associate,1,Automotive,2024-03-10,2024-05-08,1843,7.2,Quantum Computing Inc
AI03500,Data Analyst,123183,USD,SE,Full-time,Canada,S,Canada,100,"Java, MLOps, R, SQL, Git",Master,0,Real Estate,2025-02-15,2025-03-04,582,6.0,Advanced Robotics
AI03501,Deep Learning Engineer,28244,GBP,EN,Full-time,United Kingdom,S,United Kingdom,50,"NLP, AWS, Data Visualization, Python",Bachelor,10,Technology,2024-08-18,2024-10-04,797,4.2,DataVision Ltd
AI03502,Principal Data Scientist,35775,USD,EN,Full-time,Finland,S,Sweden,0,"Deep Learning, Data Visualization, Hadoop, Mathematics",Bachelor,1,Healthcare,2024-07-10,2024-08-05,993,7.7,Smart Analytics
AI03503,AI Consultant,195728,USD,EX,Contract,Sweden,L,Ireland,100,"Python, SQL, Azure, Spark",Associate,1,Gaming,2025-04-28,2025-05-25,986,5.7,Future Systems
AI03504,ML Ops Engineer,82382,USD,MI,Full-time,Canada,S,United Kingdom,0,"Java, SQL, Deep Learning",Associate,10,Government,2024-10-19,2024-11-30,1014,5.4,Cognitive Computing
AI03505,Deep Learning Engineer,48066,USD,EN,Contract,Australia,S,Australia,100,"Kubernetes, Git, TensorFlow",Master,1,Retail,2024-04-17,2024-05-05,2015,3.5,Smart Analytics
AI03506,Machine Learning Engineer,29154,GBP,EN,Part-time,United Kingdom,L,United Kingdom,100,"Kubernetes, NLP, Linux, AWS, Mathematics",Bachelor,0,Energy,2025-04-22,2025-05-29,587,1.2,Neural Networks Co
AI03507,Autonomous Systems Engineer,69626,USD,MI,Contract,China,L,China,100,"SQL, Linux, MLOps",Master,5,Consulting,2025-04-03,2025-06-09,1428,7.2,Autonomous Tech
AI03508,AI Research Scientist,42302,USD,EN,Freelance,China,M,China,0,"Git, Kubernetes, Computer Vision, SQL",Bachelor,0,Energy,2024-07-23,2024-09-04,1206,2.6,Cloud AI Solutions
AI03509,Data Scientist,31843,USD,EN,Full-time,Denmark,L,Denmark,100,"Scala, Kubernetes, Hadoop, Git, Docker",Bachelor,3,Finance,2024-10-06,2024-10-29,2119,5.1,Cognitive Computing
AI03510,AI Specialist,174333,USD,EX,Contract,Singapore,M,France,0,"MLOps, GCP, Computer Vision, TensorFlow, AWS",Associate,8,Government,2024-02-17,2024-04-20,2398,6.0,Autonomous Tech
AI03511,Machine Learning Engineer,102197,USD,SE,Full-time,Switzerland,S,Japan,100,"Hadoop, PyTorch, Statistics, Tableau, SQL",PhD,3,Real Estate,2024-04-28,2024-05-13,1174,5.9,Quantum Computing Inc
AI03512,Data Scientist,124067,EUR,SE,Contract,France,M,France,0,"TensorFlow, Kubernetes, Spark, MLOps, Statistics",Bachelor,3,Education,2024-08-10,2024-08-25,1864,4.4,Autonomous Tech
AI03513,Data Engineer,26563,USD,EN,Full-time,Ireland,M,Ireland,50,"Java, Hadoop, GCP, MLOps",Master,18,Government,2024-09-03,2024-10-15,1692,7.1,Autonomous Tech
AI03514,Computer Vision Engineer,44321,USD,EN,Contract,South Korea,L,South Korea,0,"Python, Azure, Data Visualization, Git, Kubernetes",PhD,13,Finance,2024-12-07,2025-01-08,606,7.4,Future Systems
AI03515,Autonomous Systems Engineer,36622,USD,EN,Full-time,China,M,China,100,"R, Azure, Linux, Statistics",PhD,11,Finance,2024-10-29,2024-12-23,2234,4.0,Digital Transformation LLC
AI03516,AI Consultant,85669,USD,MI,Full-time,Israel,M,Israel,100,"SQL, PyTorch, GCP",Associate,5,Transportation,2024-11-15,2024-12-23,2367,5.8,Cognitive Computing
AI03517,ML Ops Engineer,56833,USD,MI,Contract,Finland,L,Finland,0,"AWS, TensorFlow, Mathematics",Bachelor,10,Automotive,2024-10-16,2024-12-26,2448,7.9,Predictive Systems
AI03518,Deep Learning Engineer,69006,EUR,MI,Freelance,Netherlands,L,Netherlands,0,"Java, Scala, NLP, Hadoop, Mathematics",Associate,14,Telecommunications,2024-06-26,2024-08-15,2180,5.2,Digital Transformation LLC
AI03519,Machine Learning Engineer,137468,EUR,SE,Full-time,Netherlands,S,Netherlands,50,"GCP, MLOps, Data Visualization, Mathematics",Master,17,Technology,2025-02-23,2025-04-29,713,9.5,Cloud AI Solutions
AI03520,Head of AI,27557,USD,EN,Freelance,Sweden,M,France,100,"Java, GCP, Hadoop, NLP, Scala",Associate,3,Retail,2025-02-06,2025-04-14,582,7.4,TechCorp Inc
AI03521,Computer Vision Engineer,70084,USD,MI,Full-time,Finland,M,Finland,0,"Deep Learning, Git, SQL, Kubernetes, AWS",Master,6,Consulting,2024-05-09,2024-07-13,954,5.1,TechCorp Inc
AI03522,Data Engineer,54785,USD,MI,Contract,Austria,M,Canada,100,"Git, Hadoop, MLOps, Scala, Data Visualization",Bachelor,6,Transportation,2024-03-14,2024-04-01,515,7.9,Quantum Computing Inc
AI03523,Principal Data Scientist,88048,USD,MI,Contract,South Korea,L,South Korea,0,"GCP, AWS, R, Tableau",Associate,9,Education,2024-12-07,2025-01-06,1587,5.8,DataVision Ltd
AI03524,AI Research Scientist,25072,USD,EN,Full-time,Switzerland,S,Switzerland,100,"SQL, Python, Azure, Deep Learning, Linux",Associate,3,Technology,2024-01-25,2024-03-15,1784,7.2,Machine Intelligence Group
AI03525,AI Product Manager,29235,USD,EN,Freelance,India,M,India,100,"Python, TensorFlow, Docker, PyTorch",Bachelor,2,Retail,2025-02-24,2025-03-26,1804,5.8,Future Systems
AI03526,Head of AI,134548,USD,SE,Full-time,United States,L,Sweden,100,"Python, Scala, Tableau, Git, Mathematics",Bachelor,4,Media,2024-10-31,2024-11-19,1681,7.2,Autonomous Tech
AI03527,AI Architect,40375,USD,EN,Full-time,Switzerland,S,Switzerland,0,"Hadoop, PyTorch, Git, NLP",PhD,0,Gaming,2024-06-01,2024-08-10,923,9.0,AI Innovations
AI03528,AI Architect,138338,USD,SE,Full-time,Israel,S,Israel,100,"Java, TensorFlow, Python, Kubernetes, MLOps",Associate,6,Healthcare,2024-03-09,2024-05-02,1631,9.2,Quantum Computing Inc
AI03529,Robotics Engineer,48257,USD,EN,Full-time,Sweden,S,Sweden,100,"SQL, Java, Spark",PhD,3,Retail,2025-02-13,2025-03-08,2353,5.7,Digital Transformation LLC
AI03530,Machine Learning Researcher,41617,USD,EN,Full-time,Singapore,S,Netherlands,0,"GCP, Tableau, Mathematics",Master,14,Government,2024-12-13,2025-01-02,2155,5.7,Digital Transformation LLC
AI03531,Robotics Engineer,45194,USD,EN,Full-time,Sweden,M,Sweden,100,"Kubernetes, Docker, Hadoop, SQL, R",Bachelor,1,Technology,2024-03-30,2024-06-05,1397,2.6,Autonomous Tech
AI03532,AI Product Manager,29357,EUR,EN,Full-time,France,S,France,50,"Scala, Spark, Tableau, Linux, Hadoop",Bachelor,4,Real Estate,2024-02-02,2024-03-17,2339,7.7,Quantum Computing Inc
AI03533,Autonomous Systems Engineer,141822,USD,EX,Contract,Japan,S,Ireland,50,"SQL, Computer Vision, Spark",Master,9,Transportation,2024-07-14,2024-07-31,1244,4.9,Future Systems
AI03534,AI Research Scientist,68355,USD,MI,Full-time,Sweden,M,Sweden,0,"SQL, Data Visualization, PyTorch",Bachelor,1,Gaming,2025-01-10,2025-03-23,2468,5.8,Digital Transformation LLC
AI03535,NLP Engineer,121731,USD,SE,Freelance,United States,M,United States,100,"Java, Python, Statistics, MLOps, Tableau",Master,7,Finance,2025-02-11,2025-04-19,1613,4.0,TechCorp Inc
AI03536,AI Architect,111360,EUR,SE,Contract,France,S,France,0,"R, GCP, SQL, Data Visualization, Hadoop",PhD,1,Telecommunications,2024-05-22,2024-08-03,940,5.2,AI Innovations
AI03537,Data Analyst,32777,USD,EN,Full-time,Austria,M,Austria,100,"Python, TensorFlow, Hadoop, Statistics, Mathematics",PhD,6,Education,2024-05-12,2024-06-12,1982,6.5,Smart Analytics
AI03538,Data Scientist,31891,USD,EN,Full-time,Singapore,M,Singapore,100,"SQL, PyTorch, MLOps",PhD,2,Education,2024-09-19,2024-10-23,1443,2.0,DeepTech Ventures
AI03539,Principal Data Scientist,79792,USD,MI,Freelance,Canada,S,United Kingdom,100,"Kubernetes, Hadoop, NLP",Master,3,Real Estate,2025-04-19,2025-05-18,1604,6.5,TechCorp Inc
AI03540,Computer Vision Engineer,105233,EUR,SE,Full-time,Netherlands,S,Netherlands,50,"Java, Spark, PyTorch, SQL",Bachelor,3,Automotive,2024-03-30,2024-05-24,890,3.1,Cognitive Computing
AI03541,AI Product Manager,37356,USD,EN,Full-time,Switzerland,L,Switzerland,0,"AWS, Spark, MLOps",Master,7,Automotive,2024-12-03,2025-02-10,1823,4.8,Predictive Systems
AI03542,Autonomous Systems Engineer,66137,USD,MI,Full-time,United States,S,United States,0,"Git, Java, Hadoop",Associate,7,Technology,2024-01-08,2024-02-24,690,7.2,Cloud AI Solutions
AI03543,AI Product Manager,85117,USD,MI,Full-time,Norway,L,Norway,0,"GCP, PyTorch, Data Visualization, SQL",Bachelor,9,Energy,2024-06-13,2024-08-04,524,6.6,AI Innovations
AI03544,ML Ops Engineer,69120,USD,MI,Contract,Denmark,S,Denmark,100,"GCP, Docker, PyTorch, SQL",PhD,6,Retail,2024-07-20,2024-09-09,1388,7.3,DeepTech Ventures
AI03545,NLP Engineer,138131,USD,SE,Full-time,India,M,France,0,"Azure, Kubernetes, SQL",Bachelor,10,Real Estate,2024-11-04,2025-01-15,751,8.2,Advanced Robotics
AI03546,Data Engineer,50816,USD,MI,Full-time,Norway,S,Norway,50,"Linux, SQL, Kubernetes, Java, Spark",Master,14,Consulting,2025-01-12,2025-03-01,1794,5.1,AI Innovations
AI03547,Machine Learning Engineer,38593,USD,EN,Full-time,Finland,M,Finland,0,"Data Visualization, Spark, GCP, Computer Vision, Git",Master,9,Healthcare,2024-06-02,2024-06-27,809,7.7,Cognitive Computing
AI03548,Computer Vision Engineer,38643,USD,EN,Freelance,Finland,L,Finland,100,"NLP, Java, Data Visualization, Computer Vision, Kubernetes",PhD,5,Telecommunications,2024-09-13,2024-10-14,2352,3.4,DeepTech Ventures
AI03549,Research Scientist,49266,USD,EN,Freelance,Israel,S,Israel,100,"Python, GCP, TensorFlow, AWS, Mathematics",Master,14,Automotive,2025-03-04,2025-03-25,1956,7.7,Digital Transformation LLC
AI03550,AI Consultant,128459,USD,SE,Full-time,Norway,M,Norway,100,"MLOps, Scala, Kubernetes",Bachelor,4,Healthcare,2025-03-24,2025-05-02,965,5.9,Machine Intelligence Group
AI03551,Deep Learning Engineer,37169,USD,EN,Freelance,Denmark,M,Denmark,0,"Scala, Kubernetes, NLP, Statistics",Associate,1,Government,2024-07-19,2024-09-13,2381,8.9,Algorithmic Solutions
AI03552,Computer Vision Engineer,26587,USD,EN,Freelance,Singapore,S,Singapore,0,"GCP, Python, Computer Vision, Deep Learning",Associate,2,Education,2025-02-23,2025-04-11,2159,8.5,Cognitive Computing
AI03553,AI Research Scientist,136306,EUR,SE,Full-time,Netherlands,L,Netherlands,0,"TensorFlow, Kubernetes, SQL, Java, Mathematics",Associate,3,Consulting,2024-05-06,2024-07-12,905,6.9,DeepTech Ventures
AI03554,AI Specialist,36880,EUR,EN,Freelance,Netherlands,L,Netherlands,100,"Scala, Python, Azure, Java",Bachelor,5,Education,2025-03-23,2025-04-21,811,6.9,AI Innovations
AI03555,NLP Engineer,115603,USD,SE,Full-time,South Korea,M,France,100,"Mathematics, Hadoop, TensorFlow",PhD,8,Government,2025-01-21,2025-02-12,1743,3.9,Cloud AI Solutions
AI03556,Research Scientist,64867,USD,MI,Contract,United States,M,United States,0,"Scala, Data Visualization, MLOps",Associate,7,Education,2024-09-02,2024-11-02,1736,5.4,DeepTech Ventures
AI03557,Machine Learning Researcher,36335,USD,EN,Full-time,Singapore,S,Singapore,100,"PyTorch, SQL, Data Visualization, Computer Vision, AWS",Master,4,Transportation,2024-03-25,2024-04-23,974,4.2,Quantum Computing Inc
AI03558,Data Engineer,39052,EUR,EN,Freelance,France,S,Canada,100,"NLP, Hadoop, Java, Scala, Tableau",Associate,14,Technology,2024-06-24,2024-08-11,691,8.0,Autonomous Tech
AI03559,AI Architect,115962,EUR,SE,Full-time,France,S,France,0,"Docker, NLP, Git, Computer Vision, Azure",Master,18,Government,2024-05-17,2024-07-13,630,5.4,AI Innovations
AI03560,Head of AI,36818,USD,EN,Full-time,India,S,India,0,"PyTorch, SQL, AWS, Java, TensorFlow",Master,7,Transportation,2024-12-15,2025-01-28,739,5.8,Algorithmic Solutions
AI03561,Data Analyst,25551,USD,EN,Freelance,China,S,China,100,"Hadoop, Statistics, MLOps, Deep Learning",PhD,3,Media,2024-11-07,2024-12-08,1343,5.4,AI Innovations
AI03562,Research Scientist,89724,USD,MI,Contract,Finland,S,Finland,0,"SQL, TensorFlow, MLOps",Associate,3,Government,2024-10-27,2024-11-28,665,6.3,Smart Analytics
AI03563,Principal Data Scientist,32581,USD,EN,Contract,South Korea,M,South Korea,100,"Scala, Git, Data Visualization, Java, MLOps",Associate,1,Manufacturing,2025-01-22,2025-04-04,1780,7.3,TechCorp Inc
AI03564,Deep Learning Engineer,45994,EUR,EN,Freelance,Germany,S,Germany,100,"Hadoop, Docker, Python",Master,4,Education,2024-12-24,2025-02-06,2218,8.6,Predictive Systems
AI03565,Robotics Engineer,39798,USD,EN,Full-time,India,S,India,100,"Docker, PyTorch, NLP",PhD,1,Retail,2024-05-18,2024-07-29,1583,5.9,Machine Intelligence Group
AI03566,ML Ops Engineer,45404,USD,EN,Freelance,Ireland,S,Ireland,100,"PyTorch, SQL, Computer Vision, Hadoop",Bachelor,0,Media,2024-07-10,2024-09-21,1961,6.0,DataVision Ltd
AI03567,AI Specialist,46041,USD,EN,Freelance,Switzerland,S,Switzerland,100,"Java, Data Visualization, R, Spark",PhD,1,Energy,2024-05-18,2024-06-24,2446,10.0,Cloud AI Solutions
AI03568,Machine Learning Engineer,31953,USD,EN,Full-time,South Korea,S,South Korea,100,"AWS, PyTorch, Statistics, Deep Learning, Kubernetes",Master,9,Healthcare,2024-01-25,2024-03-31,2101,5.6,Digital Transformation LLC
AI03569,AI Software Engineer,43514,USD,EN,Full-time,Denmark,L,Denmark,100,"NLP, Spark, Python, Kubernetes, Git",PhD,7,Technology,2025-03-26,2025-06-03,2437,4.5,Predictive Systems
AI03570,Machine Learning Researcher,127421,EUR,SE,Full-time,France,M,Netherlands,100,"Tableau, Azure, Python, Java",Master,2,Education,2024-07-30,2024-09-30,1163,4.7,Cognitive Computing
AI03571,AI Architect,41751,USD,EN,Full-time,Austria,S,Austria,0,"Linux, Python, Data Visualization",PhD,0,Gaming,2024-03-02,2024-03-18,1566,5.4,Smart Analytics
AI03572,Head of AI,25340,USD,EN,Freelance,Japan,S,Japan,0,"PyTorch, Azure, TensorFlow, Tableau, Hadoop",Master,0,Consulting,2024-01-28,2024-03-08,1321,4.7,TechCorp Inc
AI03573,AI Consultant,196984,USD,EX,Full-time,Canada,M,United Kingdom,100,"Kubernetes, Hadoop, Python, Linux",Bachelor,2,Education,2024-01-28,2024-03-16,1701,6.9,Advanced Robotics
AI03574,AI Consultant,127802,USD,SE,Full-time,India,M,India,100,"Deep Learning, R, Computer Vision",PhD,3,Manufacturing,2024-03-02,2024-03-29,1846,7.5,Cognitive Computing
AI03575,Data Engineer,47781,USD,EN,Freelance,Australia,L,Australia,100,"Python, Deep Learning, Azure, Linux, Git",Master,4,Media,2024-06-29,2024-07-25,1999,4.8,Digital Transformation LLC
AI03576,Data Analyst,37933,USD,EN,Contract,South Korea,M,South Korea,0,"R, Java, Scala, Python",Bachelor,3,Telecommunications,2024-05-17,2024-07-22,1294,4.7,Cognitive Computing
AI03577,Computer Vision Engineer,69225,USD,MI,Part-time,Japan,L,Japan,100,"Hadoop, Deep Learning, SQL",Bachelor,5,Telecommunications,2024-05-05,2024-06-06,782,3.0,Cognitive Computing
AI03578,Robotics Engineer,99661,USD,SE,Full-time,India,S,India,100,"PyTorch, TensorFlow, MLOps",Associate,16,Transportation,2025-04-06,2025-05-28,1809,8.7,Advanced Robotics
AI03579,Computer Vision Engineer,66277,USD,MI,Full-time,Finland,S,South Korea,0,"Python, Git, Tableau, AWS, GCP",Master,7,Automotive,2024-04-21,2024-06-18,1659,3.3,Neural Networks Co
AI03580,Robotics Engineer,27811,USD,EN,Freelance,Finland,S,Finland,100,"Java, Docker, Git",Master,5,Real Estate,2025-02-05,2025-02-24,976,5.3,Neural Networks Co
AI03581,Principal Data Scientist,49143,USD,EN,Contract,Norway,M,Norway,0,"PyTorch, Spark, Java, R, TensorFlow",Master,0,Transportation,2024-04-07,2024-05-14,2111,6.8,Machine Intelligence Group
AI03582,Research Scientist,57613,USD,MI,Full-time,United States,S,United States,100,"NLP, Docker, SQL, AWS, PyTorch",Master,19,Retail,2025-03-02,2025-03-26,1347,9.9,Future Systems
AI03583,AI Architect,62644,EUR,MI,Full-time,Netherlands,M,Netherlands,100,"Scala, Java, R",Bachelor,4,Technology,2024-09-06,2024-11-03,2006,10.0,Machine Intelligence Group
AI03584,AI Product Manager,34817,USD,EN,Full-time,Singapore,L,Singapore,100,"MLOps, Git, Docker",Associate,5,Telecommunications,2024-03-18,2024-05-03,1862,4.9,Machine Intelligence Group
AI03585,Data Analyst,45314,EUR,EN,Freelance,France,M,France,100,"PyTorch, NLP, Deep Learning, Data Visualization, R",Associate,6,Gaming,2024-03-10,2024-05-15,1825,7.5,Smart Analytics
AI03586,Computer Vision Engineer,40049,USD,EN,Contract,Ireland,M,Ireland,100,"NLP, Git, Azure, Linux, GCP",Associate,14,Media,2025-01-08,2025-02-27,2474,8.9,Digital Transformation LLC
AI03587,Machine Learning Researcher,29302,USD,EN,Full-time,Switzerland,S,South Korea,100,"Spark, Hadoop, Kubernetes, Azure, Tableau",PhD,5,Technology,2025-04-14,2025-05-31,1165,5.1,Smart Analytics
AI03588,Data Engineer,131441,GBP,SE,Full-time,United Kingdom,S,United Kingdom,100,"Hadoop, R, SQL, Deep Learning",Associate,3,Real Estate,2024-09-20,2024-11-10,1500,6.6,DeepTech Ventures
AI03589,Data Scientist,31450,USD,EN,Contract,Finland,L,Finland,50,"R, Scala, Azure, Hadoop",Associate,10,Gaming,2024-07-31,2024-08-15,1008,8.3,TechCorp Inc
AI03590,Principal Data Scientist,38612,USD,EN,Full-time,China,S,China,100,"AWS, Azure, NLP, Docker",PhD,18,Education,2025-01-30,2025-04-10,502,6.2,Smart Analytics
AI03591,AI Software Engineer,36276,USD,EN,Full-time,China,S,China,100,"Python, Statistics, AWS, Tableau",PhD,3,Real Estate,2024-02-14,2024-03-07,1842,4.2,Machine Intelligence Group
AI03592,Data Scientist,44578,USD,EN,Full-time,Australia,S,Australia,0,"Computer Vision, GCP, Mathematics, SQL",Bachelor,6,Gaming,2024-08-17,2024-10-13,1324,5.2,Digital Transformation LLC
AI03593,Deep Learning Engineer,38530,USD,EN,Freelance,China,L,China,100,"Python, Hadoop, Azure",Master,0,Automotive,2024-08-25,2024-10-30,1089,6.4,Digital Transformation LLC
AI03594,AI Product Manager,93595,USD,SE,Full-time,United States,M,United States,100,"Deep Learning, Java, AWS, Spark",Bachelor,10,Government,2025-01-07,2025-02-22,1550,7.2,TechCorp Inc
